SKU,avg_daily_demand,std_daily_demand,lead_time_days,safety_stock_units,reorder_point_units,EOQ_units,annual_demand_units,days_on_hand_eoq,inventory_turns_eoq
18268,1.0,0.0,7,0,7,25,6.083333333333333,25.0,0.24333333333333332
18269,3.0,3.4641016151377544,7,15,36,38,54.75,12.666666666666666,1.4407894736842106
18271,1.0,0.0,7,0,7,10,6.083333333333333,10.0,0.6083333333333333
18275,2.0,1.6733200530681511,7,7,21,105,73.0,52.5,0.6952380952380952
18276,2.5555555555555554,1.8782379449307742,7,8,26,69,139.91666666666666,27.000000000000004,2.0277777777777777
18278,2.1,1.5183093090324964,7,7,22,146,255.5,69.52380952380952,1.75
18284,1.5,0.5477225575051662,7,2,12,80,54.75,53.333333333333336,0.684375
18299,12.0,0.0,7,0,84,135,73.0,11.25,0.5407407407407407
18304,4.870967741935484,3.2118731345210483,7,14,48,465,918.5833333333333,95.4635761589404,1.975448028673835
18309,2.4,0.8944271909999159,7,4,21,121,73.0,50.41666666666667,0.6033057851239669
18317,1.6666666666666667,0.5773502691896257,7,3,15,29,30.416666666666664,17.4,1.0488505747126435
18332,2.238095238095238,2.527939119218695,7,11,27,193,285.91666666666663,86.23404255319149,1.4814335060449049
18337,2.3793103448275863,2.5831015839690563,7,11,28,228,419.75,95.82608695652173,1.8410087719298245
18338,12.0,0.0,7,0,84,102,73.0,8.5,0.7156862745098039
18344,1.5,0.7071067811865476,7,3,14,142,91.25,94.66666666666667,0.6426056338028169
18347,29.854166666666668,32.36953491757554,7,141,350,1108,8717.416666666666,37.11374738311235,7.86770457280385
1835,3.0238095238095237,3.5919156872478686,7,16,37,210,772.5833333333333,69.44881889763779,3.6789682539682538
18357,2.4615384615384617,1.4500221041639685,7,6,23,197,194.66666666666666,80.03125,0.988155668358714
1836,3.5,2.285637313974919,7,10,34,206,638.75,58.857142857142854,3.1007281553398056
18363,4.5,5.686240703077327,7,25,56,191,109.5,42.44444444444444,0.5732984293193717
18368,6.926829268292683,6.149757084236902,7,27,75,658,1727.6666666666665,94.99295774647888,2.6256332320162103
18369,4.684210526315789,2.97834765688823,7,13,46,521,1082.8333333333333,111.2247191011236,2.078374920025592
18375,2.357142857142857,1.6150744900671326,7,7,24,228,401.5,96.72727272727272,1.7609649122807018
18378,1.0,0.0,7,0,7,55,18.25,55.0,0.33181818181818185
18380,1.588235294117647,1.0036697371030325,7,4,15,90,164.25,56.66666666666667,1.825
18381,4.96875,4.223470328166544,7,18,53,362,967.25,72.85534591194968,2.671961325966851
18384,12.0,0.0,7,0,84,121,73.0,10.083333333333334,0.6033057851239669
18385,6.0,0.0,7,0,42,59,36.5,9.833333333333334,0.6186440677966102
18394,1.0,0.0,7,0,7,27,6.083333333333333,27.0,0.22530864197530864
18396,6.285714285714286,8.42049653552342,7,37,81,164,267.66666666666663,26.09090909090909,1.6321138211382111
184,6.25,14.048385774071798,7,61,105,159,304.16666666666663,25.44,1.912997903563941
18414,12.0,0.0,7,0,84,271,146.0,22.583333333333332,0.5387453874538746
18418,1.0,0.0,7,0,7,23,6.083333333333333,23.0,0.2644927536231884
18419,3.8,2.16794833886788,7,9,36,129,115.58333333333333,33.94736842105263,0.8959948320413437
18423,4.45945945945946,3.5792193018605056,7,16,47,357,1003.75,80.05454545454545,2.8116246498599438
18424,1.6666666666666667,1.1547005383792517,7,5,17,33,30.416666666666664,19.8,0.9217171717171716
18425,1.0,0.0,7,0,7,16,6.083333333333333,16.0,0.3802083333333333
18426,1.0,0.0,7,0,7,18,6.083333333333333,18.0,0.33796296296296297
18428,1.0,0.0,7,0,7,27,6.083333333333333,27.0,0.22530864197530864
18431,1.2857142857142858,0.7559289460184545,7,3,12,49,54.75,38.11111111111111,1.1173469387755102
18432,2.0,1.4142135623730951,7,6,20,17,24.333333333333332,8.5,1.4313725490196079
18433,1.7777777777777777,0.97182531580755,7,4,16,45,97.33333333333333,25.3125,2.162962962962963
18438,2.6666666666666665,1.5275252316519465,7,7,26,42,48.666666666666664,15.75,1.1587301587301586
18449,7.03030303030303,6.602484610379871,7,29,78,561,1411.3333333333333,79.79741379310344,2.51574569221628
1845,6.0606060606060606,3.5876471567326846,7,16,58,371,1216.6666666666665,61.215,3.2794249775381847
18450,24.0,0.0,7,0,168,150,146.0,6.25,0.9733333333333334
18452,1.5,0.7071067811865476,7,3,14,49,18.25,32.666666666666664,0.37244897959183676
18466,1.0,0.0,7,0,7,18,6.083333333333333,18.0,0.33796296296296297
1848,1.75,1.1712364713391021,7,5,17,116,425.8333333333333,66.28571428571429,3.670977011494253
18507,3.6363636363636362,4.4287285267485474,7,19,44,150,730.0,41.25,4.866666666666666
18529,3.6363636363636362,4.2490640680678675,7,18,43,241,243.33333333333331,66.275,1.0096818810511756
18533,2.5,4.457203906785807,7,19,36,180,243.33333333333331,72.0,1.3518518518518516
18534,3.933333333333333,4.317186032370535,7,19,47,160,358.91666666666663,40.67796610169492,2.2432291666666666
18535,2.4761904761904763,2.6195237662416355,7,11,28,150,316.3333333333333,60.57692307692307,2.1088888888888886
18540,1.0,0.0,7,0,7,34,12.166666666666666,34.0,0.35784313725490197
18550,3.0,0.0,7,0,21,21,18.25,7.0,0.8690476190476191
18551,4.372093023255814,3.9941818151021895,7,17,48,380,1143.6666666666665,86.91489361702128,3.009649122807017
18557,1.0,0.0,7,0,7,49,12.166666666666666,49.0,0.24829931972789115
18561,1.7272727272727273,0.46709936649691375,7,2,14,124,115.58333333333333,71.78947368421052,0.9321236559139785
18562,4.742857142857143,4.306922315521,7,19,52,408,1009.8333333333333,86.02409638554217,2.475081699346405
18564,1.0,0.0,7,0,7,27,12.166666666666666,27.0,0.4506172839506173
18565,4.1875,4.369877954054704,7,19,48,271,407.5833333333333,64.71641791044776,1.5039975399753998
18568,8.676470588235293,6.128525395999577,7,27,88,598,1794.5833333333333,68.92203389830509,3.0009754738015606
18569,2.0,0.0,7,0,14,23,12.166666666666666,11.5,0.5289855072463768
18571,3.0,3.24037034920393,7,14,35,249,310.25,83.0,1.2459839357429718
18573,12.0,0.0,7,0,84,85,73.0,7.083333333333333,0.8588235294117647
18575,2.7142857142857144,3.3636714634883287,7,15,34,132,346.75,48.63157894736842,2.6268939393939394
18578,3.3,3.198958163736021,7,14,37,67,200.75,20.303030303030305,2.996268656716418
18583,1.0,0.0,7,0,7,35,30.416666666666664,35.0,0.869047619047619
18584,2.0,1.0,7,4,18,54,60.83333333333333,27.0,1.126543209876543
18585,1.8571428571428572,1.4064216928154862,7,6,19,145,158.16666666666666,78.07692307692308,1.0908045977011493
18586,1.0,0.0,7,0,7,17,6.083333333333333,17.0,0.35784313725490197
18587,2.0,0.0,7,0,14,26,12.166666666666666,13.0,0.46794871794871795
18589,1.6666666666666667,0.7784989441615229,7,3,15,110,121.66666666666666,66.0,1.106060606060606
18592,7.6521739130434785,6.922483148904005,7,30,84,659,2141.333333333333,86.11931818181817,3.2493677288821443
18593,4.428571428571429,3.759581596602553,7,16,47,434,942.9166666666666,98.0,2.1726190476190474
18595,2.0,1.4142135623730951,7,6,20,31,24.333333333333332,15.5,0.7849462365591398
18597,1.0,0.0,7,0,7,18,6.083333333333333,18.0,0.33796296296296297
18599,24.0,0.0,7,0,168,127,146.0,5.291666666666667,1.1496062992125984
1860,1.4444444444444444,1.0137937550497031,7,4,14,48,79.08333333333333,33.23076923076923,1.6475694444444444
18600,9.0,13.856406460551018,7,60,123,53,164.25,5.888888888888889,3.099056603773585
18601,1.4444444444444444,0.7264831572567789,7,3,13,91,79.08333333333333,63.0,0.869047619047619
18610,1.0,0.0,7,0,7,40,18.25,40.0,0.45625
18611,1.5,0.7071067811865476,7,3,14,51,18.25,34.0,0.35784313725490197
18613,3.3636363636363638,2.8025961989814827,7,12,36,167,225.08333333333331,49.648648648648646,1.3478043912175648
18615,1.2666666666666666,0.5936168397046636,7,3,12,117,115.58333333333333,92.36842105263159,0.9878917378917379
18617,3.875,3.455461964962767,7,15,42,294,565.75,75.87096774193549,1.9243197278911566
18618,2.590909090909091,1.5934117606447615,7,7,25,208,346.75,80.28070175438597,1.6670673076923077
18619,1.0,0.0,7,0,7,38,24.333333333333332,38.0,0.6403508771929824
1862,5.825,4.82454993250998,7,21,62,330,1417.4166666666665,56.652360515021456,4.295202020202019
18623,1.0,0.0,7,0,7,18,6.083333333333333,18.0,0.33796296296296297
18624,2.0,0.0,7,0,14,18,12.166666666666666,9.0,0.6759259259259259
18626,1.0,0.0,7,0,7,35,6.083333333333333,35.0,0.1738095238095238
18627,1.0,0.0,7,0,7,53,6.083333333333333,53.0,0.11477987421383647
18628,1.2222222222222223,0.44095855184409843,7,2,11,68,66.91666666666666,55.63636363636363,0.9840686274509802
18629,3.1,3.3482997343593826,7,15,37,137,188.58333333333331,44.193548387096776,1.3765206812652067
18636,1.7142857142857142,0.4879500364742666,7,2,14,93,73.0,54.25,0.7849462365591398
18637,1.6666666666666667,0.8876253645985945,7,4,16,110,121.66666666666666,66.0,1.106060606060606
18638,2.36,2.6121510931286753,7,11,28,169,358.91666666666663,71.61016949152543,2.123767258382643
18639,1.6,0.5477225575051662,7,2,13,87,48.666666666666664,54.375,0.5593869731800766
1864,2.0,0.816496580927726,7,4,18,65,85.16666666666666,32.5,1.31025641025641
18641,6.568181818181818,9.010066017549038,7,39,85,508,1758.0833333333333,77.34256055363322,3.460793963254593
18642,6.097560975609756,7.161720736138697,7,31,74,469,1520.8333333333333,76.916,3.2427149964463395
18645,6.0,0.0,7,0,42,45,36.5,7.5,0.8111111111111111
18651,1.0,0.0,7,0,7,33,12.166666666666666,33.0,0.3686868686868687
18652,1.5,0.7071067811865476,7,3,14,38,18.25,25.333333333333332,0.48026315789473684
18653,4.0,4.296689244236597,7,19,47,238,340.66666666666663,59.5,1.4313725490196076
18662,1.0,0.0,7,0,7,24,6.083333333333333,24.0,0.2534722222222222
18664,5.357142857142857,6.593786619084817,7,29,66,302,456.25,56.373333333333335,1.5107615894039734
18668,2.375,2.38671920665766,7,10,27,133,115.58333333333333,56.0,0.869047619047619
1867,34.172413793103445,32.53507577177121,7,142,381,2840,12057.166666666666,83.10797174571141,4.245481220657277
18676,1.0,0.0,7,0,7,37,18.25,37.0,0.49324324324324326
1868,9.553191489361701,9.73074131551606,7,42,109,273,2731.4166666666665,28.576837416481073,10.005189255189254
1869,9.979166666666666,9.790333016163233,7,43,113,308,2913.9166666666665,30.864300626304804,9.460768398268398
18697,1.0,0.0,7,0,7,12,6.083333333333333,12.0,0.5069444444444444
187,12.0,0.0,7,0,84,99,73.0,8.25,0.7373737373737373
1870,3.0285714285714285,2.4069227887334423,7,10,31,127,644.8333333333333,41.93396226415094,5.077427821522309
18732,12.0,0.0,7,0,84,106,73.0,8.833333333333334,0.6886792452830188
18733,2.5833333333333335,1.6918388932104944,7,7,25,153,377.16666666666663,59.2258064516129,2.4651416122004353
18734,2.6,1.8750438591361562,7,8,26,264,316.3333333333333,101.53846153846153,1.198232323232323
18739,1.4285714285714286,0.5345224838248488,7,2,12,59,60.83333333333333,41.3,1.0310734463276836
1874,1.4285714285714286,0.5345224838248488,7,2,12,33,60.83333333333333,23.099999999999998,1.8434343434343432
18740,7.333333333333333,5.686240703077327,7,25,76,94,133.83333333333331,12.818181818181818,1.4237588652482267
18741,1.9166666666666667,1.176459931750543,7,5,18,177,279.8333333333333,92.34782608695652,1.5809792843691148
18742,5.764705882352941,5.913819580616706,7,26,66,335,1192.3333333333333,58.11224489795919,3.559203980099502
18743,10.5,9.863461805465604,7,43,116,659,2171.75,62.76190476190476,3.295523520485584
18744,18.0,8.48528137423857,7,37,163,162,219.0,9.0,1.3518518518518519
18747,4.655172413793103,4.134142354216423,7,18,51,405,821.25,87.0,2.0277777777777777
18748,2.15,1.0894228312566052,7,5,20,251,261.5833333333333,116.74418604651163,1.0421646746347941
1875,4.291666666666667,3.5427981087999223,7,15,45,286,1253.1666666666665,66.64077669902912,4.381701631701631
18756,1.1666666666666667,0.408248290463863,7,2,10,103,42.58333333333333,88.28571428571428,0.41343042071197406
18758,4.315789473684211,3.449287142630871,7,15,45,420,997.6666666666666,97.3170731707317,2.3753968253968254
1876,1.5294117647058822,0.7998161553463028,7,3,14,45,158.16666666666666,29.423076923076923,3.5148148148148146
18761,3.3333333333333335,4.041451884327381,7,18,41,89,60.83333333333333,26.7,0.6835205992509362
18767,2.5,2.1213203435596424,7,9,26,64,30.416666666666664,25.6,0.47526041666666663
18768,4.2,5.155902766086006,7,22,51,314,638.75,74.76190476190476,2.034235668789809
18774,2.7,4.001388647846033,7,17,36,115,164.25,42.59259259259259,1.4282608695652175
18778,3.4827586206896552,2.6406261386157808,7,11,35,327,614.4166666666666,93.89108910891089,1.8789500509683994
1878,2.6,3.803045870711638,7,17,35,205,316.3333333333333,78.84615384615384,1.5430894308943088
18781,1.2857142857142858,0.48795003647426655,7,2,11,100,54.75,77.77777777777777,0.5475
18783,1.7777777777777777,1.1143742932064957,7,5,17,214,194.66666666666666,120.375,0.9096573208722741
18784,1.0,0.0,7,0,7,27,18.25,27.0,0.6759259259259259
18787,4.341463414634147,3.644240360469936,7,16,46,430,1082.8333333333333,99.04494382022472,2.5182170542635656
18788,3.5,5.661762583821009,7,25,50,169,212.91666666666666,48.285714285714285,1.259861932938856
18797,3.3333333333333335,2.3094010767585034,7,10,33,99,60.83333333333333,29.7,0.6144781144781144
188,12.0,0.0,7,0,84,99,73.0,8.25,0.7373737373737373
1880,2.066666666666667,2.3183426501874482,7,10,24,102,377.16666666666663,49.354838709677416,3.6977124183006533
18800,2.4285714285714284,3.4354326950469867,7,15,32,186,206.83333333333331,76.58823529411765,1.1120071684587813
18801,6.766666666666667,6.693709519125907,7,29,76,455,1234.9166666666665,67.24137931034483,2.714102564102564
18806,1.8095238095238095,1.4359334113755977,7,6,19,92,231.16666666666666,50.8421052631579,2.5126811594202896
18810,1.0,0.0,7,0,7,61,12.166666666666666,61.0,0.1994535519125683
18811,1.2727272727272727,0.6466697906828632,7,3,12,119,85.16666666666666,93.5,0.7156862745098038
18812,3.843137254901961,2.8310602185019507,7,12,39,437,1192.3333333333333,113.70918367346938,2.7284515636918383
18813,3.3513513513513513,5.558857877379211,7,24,47,355,754.3333333333333,105.9274193548387,2.124882629107981
18817,3.3142857142857145,2.4104115900844496,7,10,33,313,705.6666666666666,94.4396551724138,2.2545260915867944
18822,1.5714285714285714,0.8516306272526402,7,4,15,110,133.83333333333331,70.0,1.2166666666666666
1883,44.38333333333333,36.91451033735011,7,161,472,1342,16199.916666666666,30.23657529102516,12.071472925981123
18831,1.0,0.0,7,0,7,68,18.25,68.0,0.26838235294117646
18835,4.4523809523809526,3.820371460373728,7,17,48,436,1137.5833333333333,97.92513368983957,2.6091360856269112
18836,3.1,2.1980852911951394,7,10,32,217,377.16666666666663,70.0,1.738095238095238
18837,1.8695652173913044,1.6598014072359533,7,7,20,201,261.5833333333333,107.51162790697674,1.3014096185737976
18838,1.4615384615384615,0.8770580193070293,7,4,14,146,115.58333333333333,99.89473684210527,0.7916666666666666
18844,4.666666666666667,6.3508529610858835,7,28,61,107,85.16666666666666,22.928571428571427,0.7959501557632398
18851,1.8,1.3165611772087666,7,6,19,105,109.5,58.33333333333333,1.042857142857143
18852,1.3333333333333333,0.5773502691896258,7,3,12,78,24.333333333333332,58.5,0.31196581196581197
18853,1.8571428571428572,1.5735915849388864,7,7,20,156,79.08333333333333,84.0,0.5069444444444444
18856,6.928571428571429,7.661728955812421,7,33,82,769,1770.25,110.98969072164948,2.3020156046814044
18857,9.907407407407407,11.644528261576813,7,51,120,1042,3254.583333333333,105.17383177570095,3.1234005118362123
18859,12.0,0.0,7,0,84,99,73.0,8.25,0.7373737373737373
1886,15.472727272727273,13.43551753052823,7,58,166,971,5176.916666666666,62.75558166862515,5.331531067627874
18860,5.829268292682927,6.659213313238999,7,29,70,697,1453.9166666666665,119.56903765690377,2.0859636537541846
18865,3.090909090909091,2.776729600218083,7,12,34,184,620.5,59.529411764705884,3.3722826086956523
18866,1.0,0.0,7,0,7,43,12.166666666666666,43.0,0.28294573643410853
18868,8.446808510638299,8.075213042386315,7,35,94,553,2415.083333333333,65.46851385390427,4.367239300783604
18875,4.255813953488372,3.244724826954947,7,14,44,528,1113.25,124.06557377049181,2.1084280303030303
18877,5.363636363636363,4.046766777696182,7,18,56,599,1435.6666666666665,111.67796610169492,2.3967723984418474
18879,3.1785714285714284,3.4216475501828,7,15,37,269,541.4166666666666,84.62921348314607,2.01270136307311
1888,1.0,0.0,7,0,7,68,18.25,68.0,0.26838235294117646
18880,1.6,1.3416407864998738,7,6,17,83,48.666666666666664,51.875,0.5863453815261044
18881,3.871794871794872,3.2701157808207664,7,14,41,429,918.5833333333333,110.80132450331126,2.141219891219891
18884,3.53125,2.299850976939383,7,10,35,285,687.4166666666666,80.70796460176992,2.4119883040935672
1889,2.6956521739130435,2.304832524160243,7,10,29,307,377.16666666666663,113.88709677419355,1.2285559174809988
18891,1.25,0.5,7,2,11,29,30.416666666666664,23.2,1.0488505747126435
18893,26.303571428571427,26.76151894238996,7,116,300,1339,8960.75,50.90563475899525,6.692120985810306
189,2.0,0.0,7,0,14,57,12.166666666666666,28.5,0.2134502923976608
1890,2.9705882352941178,2.380288932266316,7,10,31,143,614.4166666666666,48.13861386138613,4.296620046620046
18900,1.5714285714285714,1.1578684470436789,7,5,16,160,133.83333333333331,101.81818181818183,0.8364583333333332
18901,1.4827586206896552,0.7847060257179306,7,3,13,226,261.5833333333333,152.41860465116278,1.1574483775811208
18906,1.5,0.8366600265340756,7,4,14,135,54.75,90.0,0.40555555555555556
18909,2.0434782608695654,1.9182914005002476,7,8,22,193,285.91666666666663,94.44680851063829,1.4814335060449049
1891,1.5,0.7071067811865476,7,3,14,19,18.25,12.666666666666666,0.9605263157894737
1892,385.35,314.3515157013383,7,1368,4065,16857,140652.75,43.74464772284936,8.343877914219613
1893,1.6153846153846154,0.6504436355879909,7,3,14,63,127.75,39.0,2.0277777777777777
18937,1.3333333333333333,0.5773502691896257,7,3,12,43,24.333333333333332,32.25,0.5658914728682171
18938,1.6666666666666667,1.632993161855452,7,7,19,105,60.83333333333333,63.0,0.5793650793650793
18941,1.0,0.0,7,0,7,20,6.083333333333333,20.0,0.30416666666666664
18945,2.0,1.0,7,4,18,29,36.5,14.5,1.2586206896551724
18948,1.0,0.0,7,0,7,18,6.083333333333333,18.0,0.33796296296296297
1895,7.608695652173913,8.711221240105841,7,38,91,552,1064.5833333333333,72.54857142857144,1.928592995169082
18950,18.456521739130434,16.69824544574021,7,73,202,758,5164.75,41.06949352179034,6.813654353562005
18951,8.314285714285715,7.498123014428064,7,33,91,422,1770.25,50.756013745704465,4.194905213270142
18952,7.857142857142857,3.5790395093549625,7,16,71,223,334.5833333333333,28.381818181818183,1.500373692077728
18955,2.0,0.0,7,0,14,39,12.166666666666666,19.5,0.31196581196581197
1896,3.026315789473684,2.4216014592231154,7,11,32,116,699.5833333333333,38.3304347826087,6.030890804597701
