SKU,Description,total_qty,total_revenue,avg_price,n_transactions,annual_demand_units,unit_cost_est,order_cost_S,holding_cost_H,EOQ_units
14126,Attitude 13 Rose Jolivet,7,97.93,13.99,4,42.58333333333333,13.99,200.0,2.798,78
13703,Barefoot Cellars Moscato,15,97.35,6.49,7,91.25,6.49,200.0,1.298,168
23309,Ch Smith Haut Laftte Roug 11,1,96.99,96.99,1,6.083333333333333,96.99,200.0,19.398,11
17816,Sauvignon Republic Svgn Bl,11,96.69,8.79,1,66.91666666666666,8.79,200.0,1.758,123
23593,Daou Mayote Red,1,95.99,95.99,1,6.083333333333333,95.99,200.0,19.198,11
22173,Lucienne Doctor's Vyd Pnt Nr,2,95.98,47.99,2,12.166666666666666,42.99,200.0,8.598,24
23144,Ch Andron Blanquet St Esteph,3,95.97,31.99,2,18.25,31.99,200.0,6.398,34
23321,Connetable de Talbot 11 Brdx,3,95.97,31.99,3,18.25,31.99,200.0,6.398,34
41634,Morgan Winery Garys Vyd Pnt,3,95.97,31.99,3,18.25,49.99,200.0,9.998000000000001,27
23603,Sidebar Svgn Bl,4,95.96,23.99,4,24.333333333333332,23.99,200.0,4.798,45
21296,Medlock Ames Red 10,6,95.94,15.99,3,36.5,15.99,200.0,3.1980000000000004,68
16586,Pali Charm Acres Sonom Chard,6,95.94,15.99,5,36.5,15.99,200.0,3.1980000000000004,68
21039,Temptation Znfdl,6,95.94,15.99,1,36.5,12.99,200.0,2.5980000000000003,75
13255,Torre Migliori Monte d'Abruz,6,95.94,15.99,5,36.5,15.99,200.0,3.1980000000000004,68
24663,M Chiarlo Rovereto Gavi 13,6,95.94,15.99,6,36.5,15.99,200.0,3.1980000000000004,68
23354,Paul Dolan Deep Red 09 Mendo,6,95.94,15.99,2,36.5,15.99,200.0,3.1980000000000004,68
21366,Tamaya Svgn Bl,7,95.93,13.704285714285716,7,42.58333333333333,11.99,200.0,2.398,84
36653,R M Woodbridge Rsl,12,95.88,7.99,10,73.0,7.99,200.0,1.598,135
43543,Carlo Rossi RSV Chard Cal,12,95.88,7.99,2,73.0,7.99,200.0,1.598,135
21099,Hey Mambo Swanky White 08,12,95.88,7.99,7,73.0,7.99,200.0,1.598,135
885,Arrow Apricot Brandy,12,95.88,7.99,1,73.0,7.99,200.0,1.598,135
44709,Trinity Oaks Pnt Nr Cal,12,95.88,7.99,1,73.0,8.99,200.0,1.798,127
32543,Villa Cornaro Pinot Grigio,12,95.88,7.99,1,73.0,7.99,200.0,1.598,135
23905,King Rabbit Malbec Pay D'Oc,12,95.88,7.99,1,73.0,7.99,200.0,1.598,135
18299,Sartori Family Pnt Nr,12,95.88,7.99,1,73.0,7.99,200.0,1.598,135
12268,Snap Dragon Cab Svgn,12,95.88,7.99,1,73.0,7.99,200.0,1.598,135
32987,Franzia Merlot Cal,12,95.88,7.99,1,73.0,6.99,200.0,1.3980000000000001,145
41172,Vendange Shiraz,24,95.76,3.99,1,146.0,3.99,200.0,0.798,271
46059,Tisdale Vyds Wh Znfdl Cal,24,95.76,3.99,1,146.0,3.99,200.0,0.798,271
28313,Gallo Copperidge Merlot Cal,24,95.76,3.99,2,146.0,3.99,200.0,0.798,271
18414,M D 20/20 Habanero Lime Arit,24,95.76,3.99,2,146.0,3.99,200.0,0.798,271
8207,Richards Wild Irish White,24,95.76,3.99,2,146.0,3.99,200.0,0.798,271
39995,Tisdale Cab Svgn Cal,24,95.76,3.99,2,146.0,3.99,200.0,0.798,271
39996,Tisdale Chard Cal,24,95.76,3.99,2,146.0,3.99,200.0,0.798,271
19955,Ch La Croix de Beaucailou 10,1,94.99,94.99,1,6.083333333333333,94.99,200.0,18.998,11
1090,Licor 43 Liqueur Gift Pack,5,94.94999999999999,18.99,4,30.416666666666664,16.99,200.0,3.3979999999999997,60
21159,Nyers Vyds Sage Canyon Red,5,94.94999999999999,18.99,3,30.416666666666664,27.99,200.0,5.598,47
20508,Calaches Lanessan Haut-Medoc,5,94.94999999999999,18.99,4,30.416666666666664,18.99,200.0,3.798,57
19959,Slctn Laurence Feraud CdR,5,94.94999999999999,18.99,3,30.416666666666664,18.99,200.0,3.798,57
23436,Dom R Bouvier Marsny Rose 14,5,94.94999999999999,18.99,4,30.416666666666664,18.99,200.0,3.798,57
14973,Nicolas Feuillatte Brut Rose,2,93.98,46.99,2,12.166666666666666,43.99,200.0,8.798,24
19809,Ch Lassegue 07 St Emilion AC,2,93.98,46.99,2,12.166666666666666,46.99,200.0,9.398000000000001,23
298,Old Mexico Blanco Tequila,11,93.39,8.49,4,66.91666666666666,8.49,200.0,1.6980000000000002,126
15899,Kosta Browne Pnt Nr Sonoma C,1,92.99,92.99,1,6.083333333333333,92.99,200.0,18.598,11
4348,Myers Platinum Rum,6,92.94,15.49,1,36.5,15.49,200.0,3.0980000000000003,69
1107,Common Man Slctn Woodford Rs,2,91.98,45.99,2,12.166666666666666,45.99,200.0,9.198,23
18569,Sterling Rsv Platinum Red,2,91.98,45.99,1,12.166666666666666,45.99,200.0,9.198,23
6046,LaMuse Verte Absinthe,2,91.98,45.99,2,12.166666666666666,45.99,200.0,9.198,23
15470,Achaval Ferrer Quimera,4,91.96,22.99,2,24.333333333333332,22.99,200.0,4.598,46
2703,Full Throttle Moonshine,4,91.96,22.99,4,24.333333333333332,22.99,200.0,4.598,46
41170,Vendange Chard,23,91.77000000000001,3.99,6,139.91666666666666,3.99,200.0,0.798,265
42752,Five Oaks Chard Cal,24,90.96,3.79,2,146.0,3.79,200.0,0.758,278
886,DeKuyper Peppermint,7,90.93,12.99,5,42.58333333333333,12.99,200.0,2.5980000000000003,81
10733,A Bichot Macon-Villages,7,90.93,12.99,7,42.58333333333333,12.99,200.0,2.5980000000000003,81
19906,The Pessimist Cab Svgn,13,90.86999999999999,6.99,2,79.08333333333333,6.99,200.0,1.3980000000000001,150
22538,Jadot Corton Greves 12,1,89.99,89.99,1,6.083333333333333,89.99,200.0,17.998,12
22426,Zapata White Stones Chard,1,89.99,89.99,1,6.083333333333333,89.99,200.0,17.998,12
2349,Blood Oath Bourbon,1,89.99,89.99,1,6.083333333333333,89.99,200.0,17.998,12
25206,Quinta do Noval 2013 Port,1,89.99,89.99,1,6.083333333333333,89.99,200.0,17.998,12
20883,Quinta do Noval Port 11,1,89.99,89.99,1,6.083333333333333,89.99,200.0,17.998,12
23040,Aquilon 06 Garnacha de Borja,1,89.99,89.99,1,6.083333333333333,119.99,200.0,23.998,10
43900,Clio Jumilla Red,2,89.98,44.99,2,12.166666666666666,44.99,200.0,8.998000000000001,23
1274,No. 14 Bourbon,2,89.98,44.99,2,12.166666666666666,44.99,200.0,8.998000000000001,23
15507,Mollydooker Blue Eyed Boy,2,89.98,44.99,2,12.166666666666666,44.99,200.0,8.998000000000001,23
465,Corralejo Reposado Tequila,2,89.98,44.99,2,12.166666666666666,44.99,200.0,8.998000000000001,23
24533,Joseph Drouhin Santenay Red,3,89.97,29.99,3,18.25,29.99,200.0,5.998,35
13791,The Chocolate Block Red,3,89.97,29.99,1,18.25,29.99,200.0,5.998,35
25588,High Valley Znfdl,3,89.97,29.99,1,18.25,29.99,200.0,5.998,35
19796,San Zopito Montepulciano d'A,3,89.97,29.99,3,18.25,29.99,200.0,5.998,35
22324,Hillinger Leitheberg Blaufra,3,89.97,29.99,2,18.25,30.99,200.0,6.198,34
194,Yazi Ginger Vodka,3,89.97,29.99,2,18.25,29.99,200.0,5.998,35
16281,Dom Serene Clos Soleil Chard,3,89.97,29.99,2,18.25,43.99,200.0,8.798,29
31194,Conn Crk Ltd Rls Np Cab Svgn,4,89.96,22.656666666666666,3,24.333333333333332,21.99,200.0,4.398,47
23495,Ch Cantegril Sauternes 11,5,89.94999999999999,17.99,3,30.416666666666664,17.99,200.0,3.598,58
20376,Duval-Leroy Prestige Rose,5,89.94999999999999,17.99,2,30.416666666666664,25.99,200.0,5.198,48
24410,Marques de Grinon 10 Caliza,5,89.94999999999999,17.99,4,30.416666666666664,17.99,200.0,3.598,58
229,Sauza Gold VAP,6,89.94,14.99,1,36.5,12.99,200.0,2.5980000000000003,75
22097,Hacienda Haro Lopez Cri Rsva,6,89.94,14.99,1,36.5,14.99,200.0,2.998,70
2939,Berentzen Bushel & Barrel,6,89.94,14.99,5,36.5,14.99,200.0,2.998,70
16649,Cesari Valpo Classico,6,89.94,14.99,6,36.5,14.99,200.0,2.998,70
14370,Seven Deadly Zins Lodi Znfdl,6,89.94,14.99,1,36.5,14.99,200.0,2.998,70
3084,Patron Silver Tequila,6,89.94,14.99,5,36.5,14.99,200.0,2.998,70
6916,St Germain Liqueur,6,89.94,14.99,4,36.5,14.99,200.0,2.998,70
530,Smirnoff Fluffed Marshmallow,6,89.94,14.99,6,36.5,14.99,200.0,2.998,70
17289,Sella & Mosca Terre Rare,6,89.94,14.99,3,36.5,14.99,200.0,2.998,70
19944,Cielo Pnt Grigio,9,89.91000000000001,9.99,5,54.75,9.99,200.0,1.9980000000000002,105
21622,Lima Loureiro Vino Verde DOC,9,89.91,9.99,9,54.75,10.99,200.0,2.198,100
549,DeKuyper Melon,10,89.9,8.99,10,60.83333333333333,8.99,200.0,1.798,116
11743,Parducci Sustainable White,12,89.88,7.49,1,73.0,7.49,200.0,1.4980000000000002,140
43499,Sterling Vntrs Cltn Chard,12,89.88,7.49,1,73.0,7.49,200.0,1.4980000000000002,140
35855,Botromagno Gravina,12,89.88,7.49,1,73.0,7.49,200.0,1.4980000000000002,140
17065,Be. Bright Pnt Grigio,15,89.85000000000001,5.99,13,91.25,5.99,200.0,1.1980000000000002,175
2784,Lauders,9,88.10999999999999,9.790000000000001,7,54.75,9.79,200.0,1.958,106
18697,Turnbull Cab Svgn 09 Blk Lab,1,87.99,87.99,1,6.083333333333333,99.99,200.0,19.998,11
17615,Bota Box Rsl,4,87.96,21.99,2,24.333333333333332,17.99,200.0,3.598,52
24191,Mirafiore Dolcetto D'Alba,4,87.96,21.99,3,24.333333333333332,21.99,200.0,4.398,47
5273,Southern Comfort 100 Proof,11,87.89,7.989999999999999,9,66.91666666666666,9.99,200.0,1.9980000000000002,116
24095,Gallo Copperidge Cab Svgn,22,87.78,3.99,2,133.83333333333331,3.99,200.0,0.798,259
13418,Pacifico Sur Rose Carmenere,12,87.48,7.29,1,73.0,7.29,200.0,1.4580000000000002,142
24046,Michel Torino Don David Cab,12,87.48,7.290000000000001,5,73.0,14.99,200.0,2.998,99
25058,Jadot Bourgogne Le Chapitre,3,86.97,28.99,3,18.25,28.99,200.0,5.798,35
11077,Nova 06 Marilyn Merlot Napa,3,86.97,28.99,3,18.25,28.99,200.0,5.798,35
244,Ketel One Oranje,3,86.97,28.99,2,18.25,28.99,200.0,5.798,35
42115,Jewell Towne Cab Svgn NH,6,86.94,14.49,6,36.5,14.49,200.0,2.898,71
20218,Chocolate Cuvee,7,86.93,12.49,2,42.58333333333333,12.99,200.0,2.5980000000000003,81
10864,Sea Smoke Ten Snt Brb Pnt Nr,1,85.99,85.99,1,6.083333333333333,85.99,200.0,17.198,12
24183,CaRome Barbaresco Chiarmanti,1,85.99,85.99,1,6.083333333333333,85.99,200.0,17.198,12
19632,Ch de Pez 10 St Estephe Brdx,2,85.98,42.99,1,12.166666666666666,45.99,200.0,9.198,23
19604,Ch Lacoste-Borie Pauillac 10,2,85.98,42.99,2,12.166666666666666,42.99,200.0,8.598,24
36067,Ch Sociando Mallet 10,2,85.98,42.99,2,12.166666666666666,58.99,200.0,11.798000000000002,20
22700,Paul Hobbs Pnt Nr Katherine,1,84.99,84.99,1,6.083333333333333,84.99,200.0,16.998,12
45871,Luzon Jumilla Red,10,84.9,8.49,9,60.83333333333333,11.99,200.0,2.398,101
6343,Vendange Merlot,17,84.83000000000001,4.99,3,103.41666666666666,4.99,200.0,0.9980000000000001,204
11420,Aresti Est Chardonnay,17,84.83000000000001,4.99,4,103.41666666666666,10.99,200.0,2.198,137
18853,Barefoot Cellars Pink Moscat,13,84.37,6.49,8,79.08333333333333,6.49,200.0,1.298,156
108,Mr Boston Peppermint Schnaps,13,84.37,6.49,11,79.08333333333333,6.49,200.0,1.298,156
111,Mr Boston Creme de Menthe Gr,13,84.37,6.489999999999999,12,79.08333333333333,6.49,200.0,1.298,156
25107,Riglos Gran Corte Mendoza,2,83.98,41.99,2,12.166666666666666,41.99,200.0,8.398000000000001,24
19824,Ch Lalande Boire 10 Brdx,2,83.98,41.99,1,12.166666666666666,41.99,200.0,8.398000000000001,24
3742,Spring 44 Vodka,3,83.97,27.99,3,18.25,27.99,200.0,5.598,36
19430,Taittinger La Francaise,4,83.96,20.99,4,24.333333333333332,20.99,200.0,4.1979999999999995,48
38641,Opici Marsala Cal,6,83.94,13.99,1,36.5,13.99,200.0,2.798,72
22927,Paydirt Svgn Blanc,6,83.94,13.99,2,36.5,13.99,200.0,2.798,72
12575,Bonny Doon Vyd Albarino,6,83.94,13.99,3,36.5,21.99,200.0,4.398,58
12539,Croix de Basson Rose Organic,6,83.94,13.99,4,36.5,13.99,200.0,2.798,72
23899,Vino Rose,6,83.94,13.99,1,36.5,13.99,200.0,2.798,72
3719,Smirnoff Lime Vodka,7,83.93,10.656666666666666,3,42.58333333333333,10.99,200.0,2.198,88
43919,Farnum Hill X-Dry StillCider,7,83.93,11.99,6,42.58333333333333,11.99,200.0,2.398,84
10336,Poema Brut Cava Penedes,7,83.92999999999999,11.99,2,42.58333333333333,11.99,200.0,2.398,84
41727,Beaulieu Cstl Clr Slct Chard,12,83.88,6.99,1,73.0,6.99,200.0,1.3980000000000001,145
667,McCormick Vanilla Vodka,12,83.88,6.99,1,73.0,6.99,200.0,1.3980000000000001,145
23928,La Mura Rosso,12,83.88,6.99,1,73.0,8.99,200.0,1.798,127
22234,Casalini Monteplciano D'Abrz,12,83.88,6.99,1,73.0,6.99,200.0,1.3980000000000001,145
6456,Sutter Home Clsc Svgn Bl,14,83.86,5.99,4,85.16666666666666,5.99,200.0,1.1980000000000002,169
22101,Spiral Cellars Napa Vly Red,10,82.9,8.29,1,60.83333333333333,8.29,200.0,1.658,121
20680,A Bichot Champs Martin,2,81.98,40.99,1,12.166666666666666,40.99,200.0,8.198,24
17671,Revelation Chard Pays D'Oc,12,81.48,6.79,1,73.0,6.79,200.0,1.358,147
15923,Bota Mini Moscato,17,81.42999999999999,4.79,5,103.41666666666666,4.79,200.0,0.9580000000000001,208
23041,Spring Valley Katherine Cab,2,80.98,40.49,2,12.166666666666666,42.99,200.0,8.598,24
38649,Villa Rosa Barolo Piedmonte,3,80.97,26.99,2,18.25,26.99,200.0,5.398,37
18676,Merriam Vyd Block 8 Cab Svgn,3,80.97,26.99,3,18.25,26.99,200.0,5.398,37
19818,Ninety+Cellars Lot 90 Rosso,3,80.97,26.99,2,18.25,26.99,200.0,5.398,37
23659,Bouvier Marsannay Roug Clos,3,80.97,26.99,3,18.25,26.99,200.0,5.398,37
8456,Harwood Canadian,6,80.94,13.49,1,36.5,13.49,200.0,2.6980000000000004,74
28272,Gallo Fairbanks Cream Sherry,18,80.82,4.49,1,109.5,7.79,200.0,1.558,168
23415,Darkhorse Svgn Bl,18,80.82,4.49,5,109.5,7.99,200.0,1.598,166
3065,Three Olives Grape Vodka,81,80.19,0.99,30,492.75,0.99,200.0,0.198,998
8848,Deep Eddy Lemon Vodka,81,80.19,0.99,46,492.75,0.99,200.0,0.198,998
37910,Krupps Brothers Veraison,1,79.99,79.99,1,6.083333333333333,79.99,200.0,15.998,12
20669,Croft Port 11,1,79.99,79.99,1,6.083333333333333,79.99,200.0,15.998,12
24924,Sea Smoke Sea Spray Blanc,1,79.99,79.99,1,6.083333333333333,79.99,200.0,15.998,12
15545,M Chiarlo Barolo Cerequio,1,79.99,79.99,1,6.083333333333333,79.99,200.0,15.998,12
37419,Provenance Cab Svgn Rutherfd,2,79.98,39.99,1,12.166666666666666,39.99,200.0,7.998000000000001,25
18110,Franciscan Est Cuvee Chard,2,79.98,39.99,1,12.166666666666666,39.99,200.0,7.998000000000001,25
44742,Gamba Znfdl RRV Old Vine,2,79.98,39.99,2,12.166666666666666,39.99,200.0,7.998000000000001,25
14389,Cedar Knoll Vyd Cab Svgn Npa,2,79.98,39.99,2,12.166666666666666,39.99,200.0,7.998000000000001,25
22597,Erath Prince Hill Pnt Nr,2,79.98,39.99,2,12.166666666666666,36.99,200.0,7.398000000000001,26
12353,Mercer Merlot,4,79.96,19.99,4,24.333333333333332,19.99,200.0,3.9979999999999998,49
19637,Vincent Girardin Bour Bl 11,4,79.96,19.99,2,24.333333333333332,19.99,200.0,3.9979999999999998,49
35957,Kesselstatt Josephshofer Kab,4,79.96,19.99,3,24.333333333333332,19.99,200.0,3.9979999999999998,49
3095,Russian Diamond Vodka,4,79.96,19.99,2,24.333333333333332,19.99,200.0,3.9979999999999998,49
25426,Fattoire Barbi 13 MdScansano,4,79.96,19.99,3,24.333333333333332,19.99,200.0,3.9979999999999998,49
23807,Couly-Dutheil Chinon Rose,4,79.96,19.99,3,24.333333333333332,19.99,200.0,3.9979999999999998,49
23534,Zenato Alanera Rosso Verones,5,79.95,15.99,2,30.416666666666664,19.99,200.0,3.9979999999999998,55
21342,Dom du Garde Temps Tour Rose,5,79.95,15.99,2,30.416666666666664,15.99,200.0,3.1980000000000004,62
10766,Moillard Ch d'Eau VDP Rose,5,79.95,15.99,5,30.416666666666664,15.99,200.0,3.1980000000000004,62
7311,New Amsterdam Peach Vodka,5,79.95,15.99,4,30.416666666666664,15.99,200.0,3.1980000000000004,62
19699,Seratina Primitivo,8,79.92,9.99,7,48.666666666666664,9.99,200.0,1.9980000000000002,99
19547,Ch Ste Michelle Chard Mimi,8,79.92,9.99,1,48.666666666666664,9.99,200.0,1.9980000000000002,99
832,Bols Strawberry Liqueur,8,79.92,9.99,6,48.666666666666664,9.99,200.0,1.9980000000000002,99
22454,The Black Dog Chard,8,79.92,9.99,5,48.666666666666664,15.99,200.0,3.1980000000000004,78
20885,Rentas De Fincas Rioja,8,79.92,9.99,8,48.666666666666664,19.99,200.0,3.9979999999999998,70
4383,Bacardi Pineapple Fusion Trv,8,79.92,9.99,7,48.666666666666664,9.99,200.0,1.9980000000000002,99
46950,Alta Classe Mntplcno Abruzzo,10,79.9,7.989999999999999,6,60.83333333333333,7.99,200.0,1.598,123
39601,R M Woodbridge Wh Znfdl Cal,10,79.9,7.99,1,60.83333333333333,7.99,200.0,1.598,123
23666,Cooks Extra Dry Champagne,10,79.9,7.99,5,60.83333333333333,7.99,200.0,1.598,123
17399,Ch Coutet Barsac 09 Brdx,1,78.99,78.99,1,6.083333333333333,99.99,200.0,19.998,11
21480,Ch La Gaffeliere St Emilion,1,77.99,77.99,1,6.083333333333333,77.99,200.0,15.597999999999999,12
2959,Spring 44 Old Tom Gin,2,77.98,38.99,2,12.166666666666666,38.99,200.0,7.798000000000001,25
10370,Bouvier Marsannay Rose,3,77.97,25.99,2,18.25,25.99,200.0,5.198,37
22646,Guillaume Vrignaud Chablis,3,77.97,25.99,3,18.25,25.99,200.0,5.198,37
16309,Mollydooker Two Left Feet,3,77.97,25.99,1,18.25,25.99,200.0,5.198,37
613,Beefeater 24,3,77.97,25.99,3,18.25,25.99,200.0,5.198,37
23157,Champlain Orchards Sprklng C,3,77.97,25.99,3,18.25,25.99,200.0,5.198,37
25083,Jadot Rully 13,3,77.97,25.99,3,18.25,25.99,200.0,5.198,37
40513,Kim Crawford Pnt Nr,4,77.96,18.99,2,24.333333333333332,17.99,200.0,3.598,52
23202,Truvee Chard,6,77.94,12.99,4,36.5,12.99,200.0,2.5980000000000003,75
10544,King Est Domaine Ore Pnt Nr,6,77.94,12.99,1,36.5,12.99,200.0,2.5980000000000003,75
37733,Corbett Canyon Wh Znfdl,6,77.94,12.99,1,36.5,12.99,200.0,2.5980000000000003,75
24560,Dom La Fage Tessellae CdRous,6,77.94,12.99,4,36.5,12.99,200.0,2.5980000000000003,75
44637,Sea Ridge Chard Cal,6,77.94,12.99,1,36.5,12.99,200.0,2.5980000000000003,75
15968,Kunde Chard Sonoma Cnty,6,77.94,12.99,2,36.5,12.99,200.0,2.5980000000000003,75
22866,Vino Dious Cab Svgn Rose 13,6,77.94,12.99,1,36.5,12.99,200.0,2.5980000000000003,75
39433,Cambas Mantinia Attica Wh,6,77.94,12.99,1,36.5,12.99,200.0,2.5980000000000003,75
22197,Undurraga U Label Cab Svgn,6,77.94,12.99,2,36.5,12.99,200.0,2.5980000000000003,75
46166,Barefoot Wh Znfdl Cal,12,77.88,6.489999999999999,3,73.0,6.49,200.0,1.298,150
12900,Madria Sangria,13,77.87,5.99,8,79.08333333333333,5.99,200.0,1.1980000000000002,162
24922,Appolo Vyds China Girl,5,77.45,15.49,5,30.416666666666664,15.49,200.0,3.0980000000000003,63
19108,Toasted Head BB Oaked Svgn B,7,76.93,10.99,6,42.58333333333333,10.99,200.0,2.198,88
21109,Les Lauzeraies Tavel,7,76.93,10.99,5,42.58333333333333,17.99,200.0,3.598,69
551,Cruzan Aged Light Rum,7,76.93,10.99,7,42.58333333333333,10.99,200.0,2.198,88
5250,DeKuyper Buttershots Trav,7,76.93,10.99,7,42.58333333333333,9.99,200.0,1.9980000000000002,92
20181,Ruffino Prosecco,11,76.89,6.99,7,66.91666666666666,6.99,200.0,1.3980000000000001,138
2475,Crown Royal,11,76.89,6.99,8,66.91666666666666,6.99,200.0,1.3980000000000001,138
8535,Arrow Peppermint Schnapps,16,76.84,4.8025,16,97.33333333333333,4.99,200.0,0.9980000000000001,198
19867,Tierra de Antes Malbec Mndza,17,76.33,4.49,3,103.41666666666666,10.99,200.0,2.198,137
23328,Ch Clerc Milon Pauillac 11,1,75.99,75.99,1,6.083333333333333,75.99,200.0,15.198,13
23170,Marchesi di Barolo Sarmsa 07,1,75.99,75.99,1,6.083333333333333,75.99,200.0,15.198,13
20702,Sanford La Riconda Pnt Nr,2,75.98,37.99,1,12.166666666666666,58.99,200.0,11.798000000000002,20
1129,Smugglers Notch Rum,2,75.98,37.99,1,12.166666666666666,37.99,200.0,7.598000000000001,25
19633,Ch Haut Beausejour 10 Brdx,2,75.98,37.99,2,12.166666666666666,37.99,200.0,7.598000000000001,25
16584,Pali Winsdor Oaks Pnt Nr RRV,2,75.98,37.99,1,12.166666666666666,37.99,200.0,7.598000000000001,25
2129,Ole Smoky Charred Tennesse,4,75.96,18.99,3,24.333333333333332,18.99,200.0,3.798,51
24015,Mazzei Zisola Notto Rosso,4,75.96,18.99,4,24.333333333333332,18.99,200.0,3.798,51
34021,Chanrion Cote de Brouilly,4,75.96,18.99,2,24.333333333333332,18.99,200.0,3.798,51
15064,Sokol Blosser Pnt Gris,4,75.96,18.99,4,24.333333333333332,18.99,200.0,3.798,51
21259,Paul Hobbs Crossbarn Rose PN,4,75.96,18.99,4,24.333333333333332,18.99,200.0,3.798,51
34982,Baron K Kabinett,4,75.96,18.99,4,24.333333333333332,18.99,200.0,3.798,51
18263,Gianni Gagliardo Dolcetto D',4,75.96,18.99,3,24.333333333333332,18.99,200.0,3.798,51
22439,S Aviron Cd Brouilly 12 Viel,4,75.96,18.99,2,24.333333333333332,18.99,200.0,3.798,51
1565,Galliano Tiki Gift Pack,4,75.96,18.99,4,24.333333333333332,18.99,200.0,3.798,51
41529,Artesa Elements Napa Red,4,75.96,18.99,2,24.333333333333332,18.99,200.0,3.798,51
31496,Barefoot Svgn Bl Cal,12,75.48,6.29,1,73.0,4.99,200.0,0.9980000000000001,171
399,S S Pierce 99 Vodka 80 Proof,12,75.48,6.29,1,73.0,6.29,200.0,1.258,152
8801,Smirnoff Wh Peach Sorbet,76,75.24000000000001,0.99,40,462.3333333333333,0.99,200.0,0.198,966
40365,Rochioli Pinot Noir RRV,1,74.99,74.99,1,6.083333333333333,74.99,200.0,14.998,13
19825,Ch Monbousquet 10 Brdx,1,74.99,74.99,1,6.083333333333333,74.99,200.0,14.998,13
23137,Circadia Cab Svgn Napa Vly,1,74.99,74.99,1,6.083333333333333,34.99,200.0,6.998000000000001,19
18652,Januik Merlot Columbia Vly,3,74.97,24.99,2,18.25,24.99,200.0,4.998,38
39098,Tohu Pnt Nr Marlboro,3,74.97,24.99,3,18.25,21.99,200.0,4.398,41
24365,Mommessin Les Gr Morgon C Py,3,74.97,24.99,3,18.25,24.99,200.0,4.998,38
21711,Shardana Valli Di Porto Pino,3,74.97,24.99,2,18.25,24.99,200.0,4.998,38
6774,Sorel Artisan Liqueur,3,74.97,24.99,3,18.25,24.99,200.0,4.998,38
23530,Santa Maria Alla Pieve Ripas,3,74.97,24.99,2,18.25,22.99,200.0,4.598,40
18767,Cosentino The Zin,5,74.95,14.99,2,30.416666666666664,14.99,200.0,2.998,64
20418,Spalletti Chianti Clsco Rsva,5,74.95,14.99,5,30.416666666666664,14.99,200.0,2.998,64
46135,Aresti Pnt Nr Curico Vly,15,74.85000000000001,4.99,8,91.25,10.99,200.0,2.198,129
9219,Mojoshot Sourberry RTD,75,74.25,0.99,43,456.25,0.99,200.0,0.198,960
20275,Louis Jadot Les Drazeys 11,2,73.98,36.99,1,12.166666666666666,51.99,200.0,10.398000000000001,22
90085,Ch Lilian 09 Ladouys St Este,2,73.98,36.99,1,12.166666666666666,36.99,200.0,7.398000000000001,26
24275,Becker Family Pnt Bl,4,73.96,18.49,4,24.333333333333332,18.99,200.0,3.798,51
21831,Buoncristiani Family Chard,2,71.98,35.99,2,12.166666666666666,49.99,200.0,9.998000000000001,22
25086,Jadot Pernand Vergelesses 13,2,71.98,35.99,2,12.166666666666666,35.99,200.0,7.198,26
18587,Eric Kent Chardonnay RRV,2,71.98,35.99,1,12.166666666666666,39.99,200.0,7.998000000000001,25
1516,DiSaronno Versace Wrap VAP,3,71.97,23.99,3,18.25,23.99,200.0,4.798,39
14110,Bodegas Numanthia Termes,3,71.97,23.99,3,18.25,23.99,200.0,4.798,39
3441,One Roq RSV Vodka,3,71.97,23.99,2,18.25,23.99,200.0,4.798,39
8986,Sauza Blue Silver VAP,4,71.96,17.99,3,24.333333333333332,15.99,200.0,3.1980000000000004,55
17131,Murphy-Goode Liars Dice Znfd,4,71.96,17.99,1,24.333333333333332,17.99,200.0,3.598,52
814,Sammy's Beach Bar Rum,4,71.96,17.99,4,24.333333333333332,17.99,200.0,3.598,52
45912,L'Ecole No 41 Chenin Bl OV,4,71.96,18.323333333333334,3,24.333333333333332,16.99,200.0,3.3979999999999997,54
20724,Spritz and Giggles,4,71.96,17.99,4,24.333333333333332,14.99,200.0,2.998,57
37314,Dr Frank Johannisberg Rsl,4,71.96,17.99,1,24.333333333333332,15.99,200.0,3.1980000000000004,55
